000|111|0109|1|SALES|20230606|20230606|055917|20240606|215912
500|20240606|013322|1419132|111|1|Standard|22.81||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|013512|1419133|111|1|Standard|29.99||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|013111|1419134|111|1|Standard|62.84||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|081144|1419135|161|2|Standard|8.55||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|013851|1419136|111|1|Standard|29.55||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|014059|1419131|111|1|Standard|63.58||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|014235|1419138|111|1|Standard|26.64|1023510100021989|CUR|0|LOYALTYCARDAS|0.24||IN
500|20240606|014301|1419139|111|1|Standard|3.69|1013310100246310|CUR|0|LOYALTYCARDAS|0.08||IN
500|20240606|014350|1419140|111|1|Standard|21.15||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|014433|1419141|111|1|Standard|11.43||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|014506|1419142|111|1|Standard|15.40||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|014541|1419143|111|1|Standard|26.61|1023510100020023|CUR|0|LOYALTYCARDAS|0.51||IN
500|20240606|014848|1419144|111|1|Standard|33.35||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|015008|1419145|111|1|Standard|20.50||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|015105|1419146|111|1|Standard|49.18||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|015342|1419141|111|1|Standard|39.99||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|015624|1419148|111|1|Standard|95.06||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|015124|1419149|111|1|Standard|30.04||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|015150|1419150|111|1|Standard|66.11||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|015941|1419151|111|1|Standard|14.52||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|080113|1419152|111|1|Standard|49.53||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|080145|1419153|111|1|Standard|34.53||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|080320|1419154|111|1|Standard|9.00||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|080341|1419155|161|2|Standard|3.05||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|094514|1419156|161|2|Standard|1.50||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|080422|1419151|111|1|Standard|8.15||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|080531|1419158|111|1|Standard|4.30||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|080610|1419159|111|1|Standard|84.90||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|080129|1419160|111|1|Standard|13.50||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|080916|1419161|111|1|Standard|22.12||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|080930|1419162|111|1|Standard|20.23||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|081002|1419163|111|1|Standard|1.35||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|081039|1419164|111|1|Standard|15.88||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|081138|1419165|111|1|Standard|10.00||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|081238|1419166|111|1|Standard|4.90||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|081301|1419161|111|1|Standard|60.01|1023510100024264|CUR|0|LOYALTYCARDAS|0.53||IN
500|20240606|081331|1419168|111|1|Standard|1.00||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|081403|1419169|111|1|Standard|8.61||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|081534|1419110|111|1|Standard|6.62||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|081104|1419111|111|1|Standard|49.19||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|081921|1419112|111|1|Standard|15.49||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|082006|1419113|111|1|Standard|8.20||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|082219|1419114|111|1|Standard|15.01||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|082314|1419115|111|1|Standard|18.50||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|082334|1419116|111|1|Standard|1.04||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|082400|1419111|111|1|Standard|18.60||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|082438|1419118|111|1|Standard|93.10||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|082518|1419119|111|1|Standard|60.68||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|082948|1419180|111|1|Standard|32.00||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|083010|1419181|111|1|Standard|31.54||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|083100|1419182|111|1|Standard|41.60||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|083240|1419183|111|1|Standard|1.13||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|083323|1419184|111|1|Standard|21.00||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|083523|1419185|111|1|Standard|25.01||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|083134|1419186|111|1|Standard|18.80|1013310100186656|CUR|0|LOYALTYCARDAS|0.14||IN
500|20240606|083151|1419181|111|1|Standard|4.60||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|084016|1419188|111|1|Standard|1.00||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|084050|1419189|111|1|Standard|82.35|1023510100020616|CUR|0|LOYALTYCARDAS|0.13||IN
500|20240606|084324|1419190|111|1|Standard|3.85||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|084350|1419191|111|1|Standard|10.00||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|084621|1419192|111|1|Standard|40.00||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|091055|1419193|161|2|Standard|8.29||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|085301|1419194|161|2|Standard|3.00||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|084642|1419195|111|1|Standard|10.09||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|084139|1419196|111|1|Standard|36.18|1023510100511618|CUR|0|LOYALTYCARDAS|0.32||IN
500|20240606|084811|1419191|111|1|Standard|20.12||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|085151|1419198|111|1|Standard|100.01||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|085213|1419199|111|1|Standard|8.20||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|085405|1419200|111|1|Standard|68.11||CUR|9|LOYALTYCARDAS|0.00||IN
500|20240606|100038|1419201|161|2|Standard|6.10||CUR|9|LOYALTYCARDAS|0.00||IN
